	basename	author	title	genre	subgenre	placeName	occurrences	coord
106	ROUGEMONT_DISCOURSDERENTREE	BALISSON DE ROUGEMONT, Michel-Nicolas (1781-1840)	LE DISCOURS DE RENTRÉE, COMÉDIE.	theatre	comedy	France	1	46, 2
107	ROUGEMONT_DISCOURSDERENTREE	BALISSON DE ROUGEMONT, Michel-Nicolas (1781-1840)	LE DISCOURS DE RENTRÉE, COMÉDIE.	theatre	comedy	Paris	2	48.85341, 2.3488
108	PIRON_ARLEQUINDECALION	Alexis PIRON (1689-1773)	ARLEQUIN DEUCALION, COMÉDIE	theatre	comedy	Gange	1	23.36667, 90.53333
109	PIRON_ARLEQUINDECALION	Alexis PIRON (1689-1773)	ARLEQUIN DEUCALION, COMÉDIE	theatre	comedy	Olympe	2	40.085556, 22.358611
110	PIRON_ARLEQUINDECALION	Alexis PIRON (1689-1773)	ARLEQUIN DEUCALION, COMÉDIE	theatre	comedy	Parnasse	1	38.535435, 22.621902
111	PIRON_ARLEQUINDECALION	Alexis PIRON (1689-1773)	ARLEQUIN DEUCALION, COMÉDIE	theatre	comedy	Pérou	1	-10, -75.25
112	PIRON_ARLEQUINDECALION	Alexis PIRON (1689-1773)	ARLEQUIN DEUCALION, COMÉDIE	theatre	comedy	Tage	1	38.6764, -9.27933
113	CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	Athènes	3	37.9728191495, 23.7237438519
114	CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	Espagne	4	40, -4
115	CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	Europe	10	48.69096, 9.14062
116	CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70	46, 2
117	CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	Grèce	2	39, 22
118	CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	Italie	3	42.83333, 12.83333
119	CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	Léon	1	42.66667, -6
120	CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	Louvre	7	48.86102, 2.33587
121	CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	Madrid	2	40.4165, -3.70256
122	CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	Naples	1	40.85216, 14.26811
123	CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	Naple	1	40.85216, 14.26811
124	CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	Paris	5	48.85341, 2.3488
125	CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	Perse	1	32, 53
