	Unnamed: 0	basename	author	title	genre	subgenre	placeName	occurrences	coord	long	lat	prediction
12012	12012	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Afrique	7	32.5, 7.5	32.5	7.5	1
12013	12013	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Afrique	7	32.5, 7.5	32.5	7.5	1
12014	12014	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Afrique	7	32.5, 7.5	32.5	7.5	1
12015	12015	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Afrique	7	32.5, 7.5	32.5	7.5	1
12016	12016	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Afrique	7	32.5, 7.5	32.5	7.5	1
12017	12017	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Afrique	7	32.5, 7.5	32.5	7.5	1
12018	12018	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Asie	3	29.84064, 89.29688	29.84064	89.29688	1
12019	12019	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Asie	3	29.84064, 89.29688	29.84064	89.29688	1
12020	12020	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Asie	3	29.84064, 89.29688	29.84064	89.29688	1
12021	12021	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Capitole	1	41.8925778, 12.4822154	41.8925778	12.4822154	1
12022	12022	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Italie	8	42.83333, 12.83333	42.83333	12.83333	0
12023	12023	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Italie	8	42.83333, 12.83333	42.83333	12.83333	0
12024	12024	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Italie	8	42.83333, 12.83333	42.83333	12.83333	0
12025	12025	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Italie	8	42.83333, 12.83333	42.83333	12.83333	0
12026	12026	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Italie	8	42.83333, 12.83333	42.83333	12.83333	0
12027	12027	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Italie	8	42.83333, 12.83333	42.83333	12.83333	0
12028	12028	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Italie	8	42.83333, 12.83333	42.83333	12.83333	0
12029	12029	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Italie	8	42.83333, 12.83333	42.83333	12.83333	0
12030	12030	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Ostie	1	41.754855, 12.287656	41.754855	12.287656	1
12031	12031	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Paris	1	48.85341, 2.3488	48.85341	2.3488	0
12032	12032	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12033	12033	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12034	12034	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12035	12035	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12036	12036	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12037	12037	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12038	12038	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12039	12039	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12040	12040	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12041	12041	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12042	12042	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12043	12043	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12044	12044	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12045	12045	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12046	12046	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12047	12047	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12048	12048	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12049	12049	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12050	12050	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12051	12051	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12052	12052	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12053	12053	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12054	12054	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12055	12055	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12056	12056	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12057	12057	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12058	12058	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12059	12059	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12060	12060	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12061	12061	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12062	12062	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12063	12063	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12064	12064	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12065	12065	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12066	12066	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12067	12067	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12068	12068	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12069	12069	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12070	12070	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12071	12071	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12072	12072	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12073	12073	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12074	12074	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12075	12075	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12076	12076	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12077	12077	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12078	12078	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12079	12079	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12080	12080	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12081	12081	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12082	12082	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12083	12083	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12084	12084	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12085	12085	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12086	12086	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12087	12087	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12088	12088	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12089	12089	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12090	12090	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12091	12091	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12092	12092	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12093	12093	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12094	12094	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12095	12095	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12096	12096	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12097	12097	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12098	12098	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12099	12099	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12100	12100	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12101	12101	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12102	12102	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12103	12103	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12104	12104	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12105	12105	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12106	12106	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12107	12107	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12108	12108	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12109	12109	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12110	12110	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12111	12111	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12112	12112	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12113	12113	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12114	12114	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12115	12115	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12116	12116	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12117	12117	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12118	12118	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12119	12119	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12120	12120	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12121	12121	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Rome	45	41.89193, 12.51133	41.89193	12.51133	1
12122	12122	HENAULT_MARIUSACIRTE	HÉNAULT, Charles-Jean-François (1685-1770)	MARIUS A CIRTE, TRAGÉDIE	theatre	tragedy	Tibre	1	41.74032, 12.23371	41.74032	12.23371	1
12123	12123	CUBIERES-PALMEZEAUX_MORTDEMOLIERE4A	Michel de CUBIÈRES-PALMÉZEAUX (1752-1820)	LA MORT DE MOLIÈRE, PIÈCE EN QUATRE ACTES, EN VERS.	theatre	comedy	Bordeaux	2	44.84044, -0.5805	44.84044	-0.5805	0
12124	12124	CUBIERES-PALMEZEAUX_MORTDEMOLIERE4A	Michel de CUBIÈRES-PALMÉZEAUX (1752-1820)	LA MORT DE MOLIÈRE, PIÈCE EN QUATRE ACTES, EN VERS.	theatre	comedy	Bordeaux	2	44.84044, -0.5805	44.84044	-0.5805	0
12125	12125	CUBIERES-PALMEZEAUX_MORTDEMOLIERE4A	Michel de CUBIÈRES-PALMÉZEAUX (1752-1820)	LA MORT DE MOLIÈRE, PIÈCE EN QUATRE ACTES, EN VERS.	theatre	comedy	France	7	46, 2	46.0	2.0	0
12126	12126	CUBIERES-PALMEZEAUX_MORTDEMOLIERE4A	Michel de CUBIÈRES-PALMÉZEAUX (1752-1820)	LA MORT DE MOLIÈRE, PIÈCE EN QUATRE ACTES, EN VERS.	theatre	comedy	France	7	46, 2	46.0	2.0	0
12127	12127	CUBIERES-PALMEZEAUX_MORTDEMOLIERE4A	Michel de CUBIÈRES-PALMÉZEAUX (1752-1820)	LA MORT DE MOLIÈRE, PIÈCE EN QUATRE ACTES, EN VERS.	theatre	comedy	France	7	46, 2	46.0	2.0	0
12128	12128	CUBIERES-PALMEZEAUX_MORTDEMOLIERE4A	Michel de CUBIÈRES-PALMÉZEAUX (1752-1820)	LA MORT DE MOLIÈRE, PIÈCE EN QUATRE ACTES, EN VERS.	theatre	comedy	France	7	46, 2	46.0	2.0	0
12129	12129	CUBIERES-PALMEZEAUX_MORTDEMOLIERE4A	Michel de CUBIÈRES-PALMÉZEAUX (1752-1820)	LA MORT DE MOLIÈRE, PIÈCE EN QUATRE ACTES, EN VERS.	theatre	comedy	France	7	46, 2	46.0	2.0	0
12130	12130	CUBIERES-PALMEZEAUX_MORTDEMOLIERE4A	Michel de CUBIÈRES-PALMÉZEAUX (1752-1820)	LA MORT DE MOLIÈRE, PIÈCE EN QUATRE ACTES, EN VERS.	theatre	comedy	France	7	46, 2	46.0	2.0	0
12131	12131	CUBIERES-PALMEZEAUX_MORTDEMOLIERE4A	Michel de CUBIÈRES-PALMÉZEAUX (1752-1820)	LA MORT DE MOLIÈRE, PIÈCE EN QUATRE ACTES, EN VERS.	theatre	comedy	France	7	46, 2	46.0	2.0	0
12132	12132	CUBIERES-PALMEZEAUX_MORTDEMOLIERE4A	Michel de CUBIÈRES-PALMÉZEAUX (1752-1820)	LA MORT DE MOLIÈRE, PIÈCE EN QUATRE ACTES, EN VERS.	theatre	comedy	Grèce	1	39, 22	39.0	22.0	1
12133	12133	CUBIERES-PALMEZEAUX_MORTDEMOLIERE4A	Michel de CUBIÈRES-PALMÉZEAUX (1752-1820)	LA MORT DE MOLIÈRE, PIÈCE EN QUATRE ACTES, EN VERS.	theatre	comedy	Jourdain	1	33.1864496, 35.6191595	33.1864496	35.6191595	0
12134	12134	CUBIERES-PALMEZEAUX_MORTDEMOLIERE4A	Michel de CUBIÈRES-PALMÉZEAUX (1752-1820)	LA MORT DE MOLIÈRE, PIÈCE EN QUATRE ACTES, EN VERS.	theatre	comedy	Paris	11	48.85341, 2.3488	48.85341	2.3488	0
12135	12135	CUBIERES-PALMEZEAUX_MORTDEMOLIERE4A	Michel de CUBIÈRES-PALMÉZEAUX (1752-1820)	LA MORT DE MOLIÈRE, PIÈCE EN QUATRE ACTES, EN VERS.	theatre	comedy	Paris	11	48.85341, 2.3488	48.85341	2.3488	0
