code	author	title	genre	subgenre	place
BILLARDONDESAUVIGNY_VASHINGTON	BILLARDON DE SAUVIGNY, Edme-Louis (1736?-1812)	WASHINGTON OU LA LIBERTÉ DU NOUVEAU MONDE TRAGÉDIE EN QUATRE ACTES	theatre	tragedy	Europe	2
BILLARDONDESAUVIGNY_VASHINGTON	BILLARDON DE SAUVIGNY, Edme-Louis (1736?-1812)	WASHINGTON OU LA LIBERTÉ DU NOUVEAU MONDE TRAGÉDIE EN QUATRE ACTES	theatre	tragedy	France	7
BILLARDONDESAUVIGNY_VASHINGTON	BILLARDON DE SAUVIGNY, Edme-Louis (1736?-1812)	WASHINGTON OU LA LIBERTÉ DU NOUVEAU MONDE TRAGÉDIE EN QUATRE ACTES	theatre	tragedy	France	7
BILLARDONDESAUVIGNY_VASHINGTON	BILLARDON DE SAUVIGNY, Edme-Louis (1736?-1812)	WASHINGTON OU LA LIBERTÉ DU NOUVEAU MONDE TRAGÉDIE EN QUATRE ACTES	theatre	tragedy	France	7
BILLARDONDESAUVIGNY_VASHINGTON	BILLARDON DE SAUVIGNY, Edme-Louis (1736?-1812)	WASHINGTON OU LA LIBERTÉ DU NOUVEAU MONDE TRAGÉDIE EN QUATRE ACTES	theatre	tragedy	France	7
BILLARDONDESAUVIGNY_VASHINGTON	BILLARDON DE SAUVIGNY, Edme-Louis (1736?-1812)	WASHINGTON OU LA LIBERTÉ DU NOUVEAU MONDE TRAGÉDIE EN QUATRE ACTES	theatre	tragedy	France	7
BILLARDONDESAUVIGNY_VASHINGTON	BILLARDON DE SAUVIGNY, Edme-Louis (1736?-1812)	WASHINGTON OU LA LIBERTÉ DU NOUVEAU MONDE TRAGÉDIE EN QUATRE ACTES	theatre	tragedy	France	7
BILLARDONDESAUVIGNY_VASHINGTON	BILLARDON DE SAUVIGNY, Edme-Louis (1736?-1812)	WASHINGTON OU LA LIBERTÉ DU NOUVEAU MONDE TRAGÉDIE EN QUATRE ACTES	theatre	tragedy	France	7
BILLARDONDESAUVIGNY_VASHINGTON	BILLARDON DE SAUVIGNY, Edme-Louis (1736?-1812)	WASHINGTON OU LA LIBERTÉ DU NOUVEAU MONDE TRAGÉDIE EN QUATRE ACTES	theatre	tragedy	Paris	1
BILLARDONDESAUVIGNY_VASHINGTON	BILLARDON DE SAUVIGNY, Edme-Louis (1736?-1812)	WASHINGTON OU LA LIBERTÉ DU NOUVEAU MONDE TRAGÉDIE EN QUATRE ACTES	theatre	tragedy	Tyr	1
BILLARDONDESAUVIGNY_VASHINGTON	BILLARDON DE SAUVIGNY, Edme-Louis (1736?-1812)	WASHINGTON OU LA LIBERTÉ DU NOUVEAU MONDE TRAGÉDIE EN QUATRE ACTES	theatre	tragedy	Vas	1
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Angleterre	1
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Italie	1
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Léon	56
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Paris	5
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Paris	5
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Paris	5
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Paris	5
GENLIS_AMANTANONYME	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	L'AMANT ANONYME, COMÉDIE	theatre	comedy	Paris	5
LESAGE_ARLEQUINMAHOMET	LESAGE, Alain-René	ARLEQUIN MAHOMET, COMÉDIE	theatre	comedy	Paris	1
LESAGE_ARLEQUINMAHOMET	LESAGE, Alain-René	ARLEQUIN MAHOMET, COMÉDIE	theatre	comedy	Perse	8
LESAGE_ARLEQUINMAHOMET	LESAGE, Alain-René	ARLEQUIN MAHOMET, COMÉDIE	theatre	comedy	Perse	8
LESAGE_ARLEQUINMAHOMET	LESAGE, Alain-René	ARLEQUIN MAHOMET, COMÉDIE	theatre	comedy	Perse	8
LESAGE_ARLEQUINMAHOMET	LESAGE, Alain-René	ARLEQUIN MAHOMET, COMÉDIE	theatre	comedy	Perse	8
LESAGE_ARLEQUINMAHOMET	LESAGE, Alain-René	ARLEQUIN MAHOMET, COMÉDIE	theatre	comedy	Perse	8
LESAGE_ARLEQUINMAHOMET	LESAGE, Alain-René	ARLEQUIN MAHOMET, COMÉDIE	theatre	comedy	Perse	8
LESAGE_ARLEQUINMAHOMET	LESAGE, Alain-René	ARLEQUIN MAHOMET, COMÉDIE	theatre	comedy	Perse	8
LESAGE_ARLEQUINMAHOMET	LESAGE, Alain-René	ARLEQUIN MAHOMET, COMÉDIE	theatre	comedy	Perse	8
LEGOUVEE_FLEURDETLEMCEN	LEGOUVÉ, Ernest (1807-1903)	LA FLEUR DE TLEMCEN, COMÉDIE.	theatre	comedy	Afrique	5
LEGOUVEE_FLEURDETLEMCEN	LEGOUVÉ, Ernest (1807-1903)	LA FLEUR DE TLEMCEN, COMÉDIE.	theatre	comedy	Afrique	5
LEGOUVEE_FLEURDETLEMCEN	LEGOUVÉ, Ernest (1807-1903)	LA FLEUR DE TLEMCEN, COMÉDIE.	theatre	comedy	Afrique	5
LEGOUVEE_FLEURDETLEMCEN	LEGOUVÉ, Ernest (1807-1903)	LA FLEUR DE TLEMCEN, COMÉDIE.	theatre	comedy	Afrique	5
LEGOUVEE_FLEURDETLEMCEN	LEGOUVÉ, Ernest (1807-1903)	LA FLEUR DE TLEMCEN, COMÉDIE.	theatre	comedy	Afrique	5
LEGOUVEE_FLEURDETLEMCEN	LEGOUVÉ, Ernest (1807-1903)	LA FLEUR DE TLEMCEN, COMÉDIE.	theatre	comedy	Alger	7
LEGOUVEE_FLEURDETLEMCEN	LEGOUVÉ, Ernest (1807-1903)	LA FLEUR DE TLEMCEN, COMÉDIE.	theatre	comedy	Alger	7
LEGOUVEE_FLEURDETLEMCEN	LEGOUVÉ, Ernest (1807-1903)	LA FLEUR DE TLEMCEN, COMÉDIE.	theatre	comedy	Alger	7
LEGOUVEE_FLEURDETLEMCEN	LEGOUVÉ, Ernest (1807-1903)	LA FLEUR DE TLEMCEN, COMÉDIE.	theatre	comedy	Alger	7
LEGOUVEE_FLEURDETLEMCEN	LEGOUVÉ, Ernest (1807-1903)	LA FLEUR DE TLEMCEN, COMÉDIE.	theatre	comedy	Alger	7
LEGOUVEE_FLEURDETLEMCEN	LEGOUVÉ, Ernest (1807-1903)	LA FLEUR DE TLEMCEN, COMÉDIE.	theatre	comedy	Alger	7
LEGOUVEE_FLEURDETLEMCEN	LEGOUVÉ, Ernest (1807-1903)	LA FLEUR DE TLEMCEN, COMÉDIE.	theatre	comedy	Alger	7
LEGOUVEE_FLEURDETLEMCEN	LEGOUVÉ, Ernest (1807-1903)	LA FLEUR DE TLEMCEN, COMÉDIE.	theatre	comedy	Paris	1
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Afrique	2
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Afrique	2
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Espagne	1
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Gaule	1
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Léon	6
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Léon	6
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Léon	6
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Léon	6
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Léon	6
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Léon	6
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Messine	5
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Messine	5
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Messine	5
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Messine	5
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Messine	5
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Rome	18
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Rome	18
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Rome	18
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Rome	18
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Rome	18
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Rome	18
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Rome	18
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Rome	18
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Rome	18
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Rome	18
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Rome	18
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Rome	18
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Rome	18
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Rome	18
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Rome	18
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Rome	18
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Rome	18
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Rome	18
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Rome	18
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Rome	18
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Rome	18
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Rome	18
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Rome	18
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Rome	18
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Rome	18
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Rome	18
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Rome	18
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Rome	18
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Rome	18
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Rome	18
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Rome	18
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Rome	18
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Rome	18
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Rome	18
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Rome	18
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Rome	18
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Seine	1
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Tyr	1
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Vas	10
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Vas	10
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Vas	10
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Vas	10
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Vas	10
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Vas	10
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Vas	10
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Vas	10
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Vas	10
CHABANON_EUDOXIE	Michel Paul Guy de CHABANON (1730-1792).	EUDOXIE, TRAGÉDIE.	theatre	tragedy	Vas	10
FLORIAN_JUMEAUXDEBERGAME	FLORIAN, Jean Pierre Claris de	LES JUMEAUX DE BERGAME, COMÉDIE	theatre	comedy	France	1
FLORIAN_JUMEAUXDEBERGAME	FLORIAN, Jean Pierre Claris de	LES JUMEAUX DE BERGAME, COMÉDIE	theatre	comedy	Italie	1
FLORIAN_JUMEAUXDEBERGAME	FLORIAN, Jean Pierre Claris de	LES JUMEAUX DE BERGAME, COMÉDIE	theatre	comedy	Paris	4
FLORIAN_JUMEAUXDEBERGAME	FLORIAN, Jean Pierre Claris de	LES JUMEAUX DE BERGAME, COMÉDIE	theatre	comedy	Paris	4
FLORIAN_JUMEAUXDEBERGAME	FLORIAN, Jean Pierre Claris de	LES JUMEAUX DE BERGAME, COMÉDIE	theatre	comedy	Paris	4
FLORIAN_JUMEAUXDEBERGAME	FLORIAN, Jean Pierre Claris de	LES JUMEAUX DE BERGAME, COMÉDIE	theatre	comedy	Paris	4
LACALPRENEDE_MORTMITRHIDATE	LA CALPRENEDE, Gautier Costes de	LA MORT DE MITRIDATE, TRAGÉDIE	theatre	tragedy	Asie	3
LACALPRENEDE_MORTMITRHIDATE	LA CALPRENEDE, Gautier Costes de	LA MORT DE MITRIDATE, TRAGÉDIE	theatre	tragedy	Asie	3
LACALPRENEDE_MORTMITRHIDATE	LA CALPRENEDE, Gautier Costes de	LA MORT DE MITRIDATE, TRAGÉDIE	theatre	tragedy	Asie	3
LACALPRENEDE_MORTMITRHIDATE	LA CALPRENEDE, Gautier Costes de	LA MORT DE MITRIDATE, TRAGÉDIE	theatre	tragedy	Europe	1
LACALPRENEDE_MORTMITRHIDATE	LA CALPRENEDE, Gautier Costes de	LA MORT DE MITRIDATE, TRAGÉDIE	theatre	tragedy	France	4
LACALPRENEDE_MORTMITRHIDATE	LA CALPRENEDE, Gautier Costes de	LA MORT DE MITRIDATE, TRAGÉDIE	theatre	tragedy	France	4
LACALPRENEDE_MORTMITRHIDATE	LA CALPRENEDE, Gautier Costes de	LA MORT DE MITRIDATE, TRAGÉDIE	theatre	tragedy	France	4
LACALPRENEDE_MORTMITRHIDATE	LA CALPRENEDE, Gautier Costes de	LA MORT DE MITRIDATE, TRAGÉDIE	theatre	tragedy	France	4
LACALPRENEDE_MORTMITRHIDATE	LA CALPRENEDE, Gautier Costes de	LA MORT DE MITRIDATE, TRAGÉDIE	theatre	tragedy	Gaule	1
LACALPRENEDE_MORTMITRHIDATE	LA CALPRENEDE, Gautier Costes de	LA MORT DE MITRIDATE, TRAGÉDIE	theatre	tragedy	Paris	1
LACALPRENEDE_MORTMITRHIDATE	LA CALPRENEDE, Gautier Costes de	LA MORT DE MITRIDATE, TRAGÉDIE	theatre	tragedy	Rome	25
